0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,-0.0002759888323474762,-3.0086610286472748e-18,-4.462833070855441e-17,0.05161801363750998,-0.02422157685797342,-0.09027541374113636,8.478225867484059e-17,-0.005810291207315197,-0.005810291207315409,-0.005810291207315254,-0.005810291207315295,0.0
0.0,0.004474011167652525,-3.0086610286472748e-18,6.360358468803745e-16,0.15161801363750999,-0.12422157685797343,0.009724586258863646,-9.615675415631512e-16,0.0941897087926848,0.0941897087926846,0.09418970879268475,0.0941897087926847,0.0
0.0,0.009224011167652525,-3.0086610286472748e-18,6.759302872219366e-16,0.25161801363751,-0.22422157685797345,0.10972458625886365,-1.0897496557952902e-15,0.19418970879268482,0.1941897087926846,0.19418970879268477,0.1941897087926847,0.0
0.0,0.013974011167652525,-3.0086610286472748e-18,6.466067067548788e-16,0.35161801363751,-0.3242215768579735,0.20972458625886364,-1.1819169957069756e-15,0.2941897087926848,0.2941897087926846,0.2941897087926848,0.2941897087926847,0.0
0.0,0.017064364977417576,5.664956351236761e-18,7.307623714374687e-16,0.45161801363751,-0.42422157685797346,0.3097245862588637,-1.1188339672211124e-15,0.35924978899826454,0.3592497889982649,0.35924978899826476,0.3592497889982649,0.0
0.0,0.01914770332648982,1.4772254600114998e-17,7.198667093220932e-16,0.55161801363751,-0.5242215768579734,0.3795795499644542,-1.1875412139943088e-15,0.40310954371557467,0.40310954371557556,0.40310954371557506,0.4031095437155754,0.0
0.0,0.02057588197863981,-3.2255014631443757e-18,7.032303273242519e-16,0.6516180136375099,-0.6242215768579734,0.4021552093269967,-1.2001880174700645e-15,0.43317646270820653,0.43317646270820637,0.43317646270820664,0.4331764627082065,0.0
0.0,0.021506507990808964,-3.1170812458958252e-18,7.114395964768154e-16,0.7516180136375099,-0.7242215768579734,0.3874515328886662,-1.1887343032075709e-15,0.4527685892801887,0.4527685892801886,0.45276858928018887,0.45276858928018865,0.0
0.0,0.022041100457468044,-8.538092108323347e-18,7.148831311185394e-16,0.8516180136375099,-0.8242215768579734,0.3425561553825544,-1.1723902536188791e-15,0.46402316752564315,0.46402316752564277,0.4640231675256433,0.46402316752564293,0.0
0.0,0.022251821422012895,-8.077306185017008e-18,7.3939487330892655e-16,0.9516180136375099,-0.9242215768579733,0.2729736648249466,-1.1510081320441568e-15,0.4684593983581663,0.46845939835816597,0.46845939835816647,0.4684593983581661,0.0
0.0,0.022194226581000617,-8.02648420818175e-18,7.023339589231896e-16,1.0373879787948581,-0.9957689545423126,0.1833071160630529,-1.1878931723810138e-15,0.4672468753894868,0.46724687538948645,0.4672468753894869,0.4672468753894865,0.0
0.0,0.0219417385912241,-3.770990681176145e-18,7.360727552513279e-16,1.1089820002312587,-1.0360067500247054,0.08330711606305288,-1.1595783321154785e-15,0.4619313387626126,0.4619313387626125,0.4619313387626128,0.4619313387626125,0.0
0.0,0.021536787682139687,-7.430173013314723e-18,6.677235600488001e-16,1.168208685588161,-1.0512983980024235,-0.016692883936947123,-1.1803401112150684e-15,0.4534060564660988,0.45340605646609844,0.4534060564660989,0.4534060564660985,0.0
0.0,0.021001272437667248,-1.7621673434678464e-17,6.878892153412691e-16,1.2162164848541972,-1.0462636507455698,-0.11669288393694713,-1.1240330285123116e-15,0.4421320513193109,0.4421320513193099,0.44213205131931077,0.44213205131931016,0.0
0.0,0.02034306254165335,-1.0357518879025585e-17,7.653814575433108e-16,1.2536377355530934,-1.0239692540461955,-0.21669288393694713,-1.1613489760654902e-15,0.42827500087691284,0.4282750008769123,0.42827500087691284,0.4282750008769124,0.0
0.0,0.019560468195950108,-6.4543910580777686e-18,8.715737692995034e-16,1.2808874847889051,-0.986560737728246,-0.31669288393694717,-1.1796316913729015e-15,0.411799330441055,0.41179933044105466,0.41179933044105504,0.41179933044105466,0.0
0.0,0.01864307094415499,1.2952827829412761e-17,1.0104291705228378e-15,1.2982793678956641,-0.9355452218761362,-0.41669288393694714,-1.2545434219206989e-15,0.392485704087473,0.39248570408747385,0.3924857040874734,0.39248570408747346,0.0
