134,135,0.020000000000000018
3,136,0.015748462707622816
132,137,0.020000000000000004
73,138,0.02
118,139,0.020000000000000014
135,140,0.02
103,141,0.02
37,142,0.02
125,143,0.019999999999999997
123,144,0.020000000000000018
144,145,0.020000000000000004
145,146,0.019999999999999976
85,147,0.019999999999999997
146,148,0.020000000000000018
89,149,0.01999999999999999
140,150,0.01999999999999999
150,151,0.02000000000000001
137,152,0.020000000000000007
144,153,0.019999999999999993
117,154,0.020000000000000018
122,155,0.02000000000000001
98,156,0.020000000000000014
154,157,0.020000000000000018
8,158,0.019647742222604694
127,159,0.019999999999999997
148,160,0.01999999999999999
97,161,0.01999999999999999
19,162,0.01999999999999999
152,163,0.01999999999999999
160,164,0.020000000000000014
133,165,0.02
75,166,0.014796699355413718
164,167,0.019999999999999993
163,168,0.01999999999999999
168,169,0.020000000000000007
167,170,0.020000000000000014
169,171,0.02
171,172,0.019999999999999987
172,173,0.019999999999999993
172,174,0.020000000000000007
170,175,0.019999999999999987
126,176,0.01999999999999999
128,177,0.020000000000000028
102,178,0.020000000000000014
173,179,0.02000000000000002
156,180,0.020000000000000018
179,181,0.020000000000000007
121,182,0.020000000000000004
150,183,0.020000000000000007
175,184,0.01999999999999999
90,185,0.007254714455534556
181,186,0.020000000000000018
154,187,0.02
185,188,0.020000000000000004
131,189,0.019999999999999976
109,190,0.00985188050378738
133,191,0.01735221500081209
186,192,0.020000000000000007
186,193,0.02000000000000001
130,194,0.019999999999999987
131,195,0.008298830098298588
194,196,0.019999999999999983
192,197,0.020000000000000007
61,198,0.019999999999999993
73,199,0.004136589004408796
112,200,0.020000000000000004
157,201,0.019999999999999993
174,202,0.02
47,203,0.010168509332005431
79,204,0.020000000000000004
139,205,0.01999999999999998
184,206,0.020000000000000004
155,207,0.020000000000000025
183,208,0.02000000000000001
4,209,0.011644930026276003
197,210,0.020000000000000007
196,211,0.01999999999999999
197,212,0.02
208,213,0.019999999999999973
206,214,0.020000000000000018
183,215,0.004048477709128776
213,216,0.01999999999999998
180,217,0.01999999999999999
145,218,0.019999999999999993
149,219,0.020000000000000014
211,220,0.020000000000000007
75,221,0.01478168986360785
201,222,0.02000000000000001
134,223,0.020000000000000007
137,224,0.01181707862248035
177,225,0.019999999999999993
59,226,0.009312644243306663
205,227,0.019999999999999987
222,228,0.019999999999999997
210,229,0.020000000000000007
229,230,0.019999999999999987
228,231,0.02000000000000001
231,232,0.01999999999999998
216,233,0.020000000000000007
232,234,0.019999999999999997
200,235,0.010218539047138084
233,236,0.01999999999999998
233,237,0.019999999999999997
217,238,0.019999999999999987
139,239,0.01164921384868069
216,240,0.020000000000000018
217,241,0.019999999999999993
236,242,0.020000000000000018
222,243,0.020000000000000004
242,244,0.020000000000000025
234,245,0.020000000000000004
153,246,0.019999999999999983
237,247,0.020000000000000018
202,248,0.020000000000000004
219,249,0.008094085345710112
230,250,0.020000000000000007
250,251,0.020000000000000014
204,252,0.01999999999999999
40,253,0.02
218,254,0.019999999999999997
83,255,0.015437088093063347
223,256,0.019999999999999993
142,257,0.020000000000000004
251,258,0.020000000000000014
212,259,0.02000000000000002
191,260,0.020000000000000007
231,261,0.020000000000000014
214,262,0.01999999999999999
260,263,0.02
68,264,0.020000000000000004
44,265,0.01227290694528704
178,266,0.019999999999999997
124,267,0.012722463440115335
258,268,0.020000000000000014
115,269,0.019999999999999993
262,270,0.01999999999999999
268,271,0.020000000000000014
264,272,0.020000000000000004
271,273,0.020000000000000014
256,274,0.020000000000000007
182,275,0.02
248,276,0.019999999999999987
274,277,0.019999999999999993
167,278,0.019999999999999983
81,279,0.016389883511393522
126,280,0.020000000000000014
272,281,0.020000000000000004
204,282,0.020000000000000004
275,283,0.019999999999999987
245,284,0.019999999999999997
54,285,0.011353438957366213
187,286,0.020000000000000007
273,287,0.020000000000000014
39,288,0.013063141296315412
284,289,0.020000000000000007
243,290,0.015206951885519708
234,291,0.020000000000000007
69,292,0.019999999999999997
287,293,0.020000000000000014
156,294,0.019999999999999997
138,295,0.020000000000000007
27,296,0.006001140213953166
293,297,0.020000000000000014
297,298,0.020000000000000014
205,299,0.02
247,300,0.019999999999999997
189,301,0.02000000000000001
278,302,0.020000000000000007
300,303,0.019999999999999983
270,304,0.019999999999999993
304,305,0.020000000000000004
123,306,0.019027152259575332
66,307,0.017530214993014208
302,308,0.019999999999999997
220,309,0.007833793249593287
292,310,0.009988058232485615
238,311,0.019999999999999976
263,312,0.020000000000000007
242,313,0.020000000000000028
313,314,0.019999999999999976
303,315,0.020000000000000018
266,316,0.020000000000000014
276,317,0.02
259,318,0.019999999999999993
305,319,0.019999999999999993
141,320,0.013162696300972011
319,321,0.019999999999999987
176,322,0.019999999999999993
287,323,0.020000000000000025
323,324,0.02000000000000001
298,325,0.005310017069606549
92,326,0.019999999999999993
107,327,0.020000000000000007
243,328,0.008614759474341696
298,329,0.020000000000000014
308,330,0.02
297,331,0.020000000000000004
126,332,0.019999999999999997
329,333,0.019999999999999987
289,334,0.01999999999999999
333,335,0.020000000000000014
283,336,0.02
330,337,0.02
277,338,0.007678230876530509
312,339,0.01999999999999999
309,340,0.02
315,341,0.020000000000000014
140,342,0.019999999999999987
335,343,0.009749184939644303
