0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.004750000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,-0.1,0.1,0
0.0,0.0,0.009500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2,0.2,0
0.0,0.0,0.014250000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-0.30000000000000004,0.30000000000000004,-0.30000000000000004,0.30000000000000004,0
0.0,0.0,0.019000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.4,-0.4,0.4,0
0.0,0.0,0.023750000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.5,-0.5,0.5,0
0.0,0.0,0.028500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-0.6,0.6,-0.6,0.6,0
0.0,0.0,0.03325,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.7,-0.7,0.7,0
0.0,0.0,0.038000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,-0.7999999999999999,0.7999999999999999,-0.7999999999999999,0.7999999999999999,0
0.0,0.0,0.04275000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.8999999999999999,0.8999999999999999,-0.8999999999999999,0.8999999999999999,0
0.0,0.0,0.047500000000000014,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999999999999999,0.9999999999999999,-0.9999999999999999,0.9999999999999999,0
0.0,0.0,0.05225000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-1.0999999999999999,1.0999999999999999,-1.0999999999999999,1.0999999999999999,0
0.0,0.0,0.05700000000000002,0.0,0.0,0.0,0.0,0.0,0.0,-1.2,1.2,-1.2,1.2,0
0.0,0.0,0.06175000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.3,-1.3,1.3,0
0.0,0.0,0.06650000000000003,0.0,0.0,0.0,0.0,0.0,0.0,-1.4000000000000001,1.4000000000000001,-1.4000000000000001,1.4000000000000001,0
0.0,0.0,0.07125000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.5000000000000002,1.5000000000000002,-1.5000000000000002,1.5000000000000002,0
0.0,0.0,0.07600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.6000000000000003,1.6000000000000003,-1.6000000000000003,1.6000000000000003,0
0.0,0.0,0.08075000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-1.7000000000000004,1.7000000000000004,-1.7000000000000004,1.7000000000000004,0
0.0,0.0,0.08550000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.8000000000000005,1.8000000000000005,-1.8000000000000005,1.8000000000000005,0
0.0,0.0,0.09025000000000005,0.0,0.0,0.0,0.0,0.0,0.0,-1.9000000000000006,1.9000000000000006,-1.9000000000000006,1.9000000000000006,0
0.0,0.0,0.09500000000000006,0.0,0.0,0.0,0.0,0.0,0.0,-2.0000000000000004,2.0000000000000004,-2.0000000000000004,2.0000000000000004,0
0.0,0.0,0.09975000000000006,0.0,0.0,0.0,0.0,0.0,0.0,-2.1000000000000005,2.1000000000000005,-2.1000000000000005,2.1000000000000005,0
0.0,0.0,0.10450000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-2.2000000000000006,2.2000000000000006,-2.2000000000000006,2.2000000000000006,0
0.0,0.0,0.10925000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-2.3000000000000007,2.3000000000000007,-2.3000000000000007,2.3000000000000007,0
0.0,0.0,0.11400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-2.400000000000001,2.400000000000001,-2.400000000000001,2.400000000000001,0
0.0,0.0,0.11875000000000008,0.0,0.0,0.0,0.0,0.0,0.0,-2.500000000000001,2.500000000000001,-2.500000000000001,2.500000000000001,0
0.0,0.0,0.12350000000000008,0.0,0.0,0.0,0.0,0.0,0.0,-2.600000000000001,2.600000000000001,-2.600000000000001,2.600000000000001,0
0.0,0.0,0.1282500000000001,0.0,0.0,0.0,0.0,0.0,0.0,-2.700000000000001,2.700000000000001,-2.700000000000001,2.700000000000001,0
0.0,0.0,0.1330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-2.800000000000001,2.800000000000001,-2.800000000000001,2.800000000000001,0
0.0,0.0,0.1377500000000001,0.0,0.0,0.0,0.0,0.0,0.0,-2.9000000000000012,2.9000000000000012,-2.9000000000000012,2.9000000000000012,0
0.0,0.0,0.1425000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-3.0000000000000013,3.0000000000000013,-3.0000000000000013,3.0000000000000013,0
0.0,0.0,0.1472500000000001,0.0,0.0,0.0,0.0,0.0,0.0,-3.1000000000000014,3.1000000000000014,-3.1000000000000014,3.1000000000000014,0
0.0,0.0,0.1520000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-3.2000000000000015,3.2000000000000015,-3.2000000000000015,3.2000000000000015,0
0.0,0.0,0.1567500000000001,0.0,0.0,0.0,0.0,0.0,0.0,-3.3000000000000016,3.3000000000000016,-3.3000000000000016,3.3000000000000016,0
0.0,0.0,0.16150000000000012,0.0,0.0,0.0,0.0,0.0,0.0,-3.4000000000000017,3.4000000000000017,-3.4000000000000017,3.4000000000000017,0
0.0,0.0,0.16625000000000012,0.0,0.0,0.0,0.0,0.0,0.0,-3.5000000000000018,3.5000000000000018,-3.5000000000000018,3.5000000000000018,0
0.0,0.0,0.17100000000000012,0.0,0.0,0.0,0.0,0.0,0.0,-3.600000000000002,3.600000000000002,-3.600000000000002,3.600000000000002,0
0.0,0.0,0.17575000000000013,0.0,0.0,0.0,0.0,0.0,0.0,-3.700000000000002,3.700000000000002,-3.700000000000002,3.700000000000002,0
